Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_address_ID
CA-2020-103709,2020-09-08,2020-09-15,Standard Class,1726
CA-2019-157770,2019-12-13,2019-12-15,First Class,1727
CA-2019-112014,2019-08-13,2019-08-20,Standard Class,1728
CA-2019-107937,2019-05-03,2019-05-08,Standard Class,1729
CA-2018-112851,2018-09-17,2018-09-21,Standard Class,1730
CA-2020-146766,2020-11-04,2020-11-04,Same Day,1731
CA-2020-108735,2020-04-17,2020-04-21,Standard Class,1732
CA-2019-119508,2019-12-04,2019-12-09,Standard Class,1733
CA-2021-166695,2021-05-20,2021-05-24,Standard Class,1734
CA-2021-126634,2021-03-30,2021-04-01,Second Class,1735
CA-2018-100867,2018-10-19,2018-10-24,Standard Class,1736
CA-2021-169124,2021-07-03,2021-07-10,Standard Class,1737
CA-2018-166954,2018-04-25,2018-04-30,Standard Class,1738
US-2021-163790,2021-11-02,2021-11-04,Second Class,1739
CA-2019-162166,2019-09-08,2019-09-11,First Class,1740
CA-2018-133354,2018-02-22,2018-02-24,First Class,1741
CA-2018-166961,2018-12-27,2018-12-31,Standard Class,1742
CA-2019-109603,2019-01-26,2019-02-01,Standard Class,1743
CA-2020-114860,2020-12-22,2020-12-28,Standard Class,1744
CA-2021-166933,2021-04-24,2021-04-28,Standard Class,1745
CA-2021-121706,2021-02-26,2021-03-02,Standard Class,1746
CA-2019-136700,2019-12-06,2019-12-11,Second Class,1747
CA-2020-160717,2020-06-06,2020-06-11,Standard Class,1748
CA-2019-132388,2019-10-10,2019-10-12,First Class,1749
CA-2021-123022,2021-09-03,2021-09-08,Standard Class,1750
CA-2021-158169,2021-08-12,2021-08-15,First Class,1751
CA-2020-101672,2020-10-03,2020-10-07,Standard Class,1752
US-2018-126340,2018-11-08,2018-11-14,Standard Class,1753
CA-2019-155586,2019-12-12,2019-12-16,Second Class,1754
US-2019-139675,2019-03-13,2019-03-18,Second Class,1755
CA-2021-131807,2021-10-05,2021-10-10,Standard Class,1756
CA-2020-133802,2020-03-14,2020-03-20,Standard Class,1757
US-2019-113593,2019-04-18,2019-04-20,First Class,1758
CA-2018-112837,2018-09-11,2018-09-16,Standard Class,1759
CA-2019-148180,2019-07-26,2019-07-31,Standard Class,1760
CA-2021-123624,2021-11-13,2021-11-17,Second Class,1761
US-2020-155768,2020-12-01,2020-12-01,Same Day,1762
CA-2020-142615,2020-11-20,2020-11-24,Standard Class,1763
CA-2018-147543,2018-07-06,2018-07-12,Standard Class,1764
CA-2020-139549,2020-10-20,2020-10-25,Standard Class,1765
CA-2021-154949,2021-10-15,2021-10-19,Standard Class,1766
CA-2019-100146,2019-05-14,2019-05-19,Standard Class,1767
US-2018-131275,2018-03-18,2018-03-24,Standard Class,1768
CA-2021-141138,2021-11-10,2021-11-16,Standard Class,1769
CA-2021-114804,2021-10-17,2021-10-19,Second Class,1770
US-2021-150070,2021-09-07,2021-09-12,Standard Class,1771
CA-2020-113117,2020-08-16,2020-08-22,Standard Class,1772
CA-2020-149762,2020-12-03,2020-12-07,Standard Class,1773
CA-2020-126270,2020-04-23,2020-04-27,Standard Class,1774
US-2021-140312,2021-11-13,2021-11-19,Standard Class,1775
CA-2020-105291,2020-10-30,2020-11-04,Standard Class,1776
CA-2021-137918,2021-09-29,2021-10-06,Standard Class,1777
CA-2018-142979,2018-04-12,2018-04-18,Standard Class,1778
CA-2020-161389,2020-12-05,2020-12-10,Standard Class,1779
CA-2019-110457,2019-03-02,2019-03-06,Standard Class,1780
CA-2020-163755,2020-11-04,2020-11-08,Second Class,1781
US-2019-126214,2019-12-21,2019-12-24,Second Class,1782
CA-2018-127131,2018-11-24,2018-11-30,Standard Class,1783
CA-2019-119907,2019-12-01,2019-12-08,Standard Class,1784
CA-2019-112116,2019-03-16,2019-03-18,Second Class,1785
CA-2020-126809,2020-04-09,2020-04-13,Standard Class,1786
CA-2020-148201,2020-08-26,2020-08-29,Second Class,1787
CA-2019-114237,2019-03-13,2019-03-15,First Class,1788
CA-2020-118899,2020-03-22,2020-03-22,Same Day,1788
CA-2019-138002,2019-09-06,2019-09-12,Standard Class,1789
CA-2021-129805,2021-12-28,2022-01-02,Standard Class,1790
US-2021-110604,2021-05-15,2021-05-20,Standard Class,1791
CA-2021-166415,2021-02-19,2021-02-23,Standard Class,1792
US-2018-109036,2018-12-20,2018-12-25,Standard Class,1793
US-2021-140907,2021-12-10,2021-12-12,Second Class,1794
CA-2020-159730,2020-09-17,2020-09-21,Standard Class,1795
CA-2018-166471,2018-08-09,2018-08-13,Standard Class,1796
CA-2018-169726,2018-08-09,2018-08-13,Standard Class,1797
CA-2021-166198,2021-04-21,2021-04-24,First Class,1798
CA-2018-103940,2018-09-17,2018-09-21,Standard Class,1799
CA-2021-133823,2021-05-11,2021-05-12,Same Day,1800
CA-2019-121272,2019-03-29,2019-04-04,Standard Class,1801
CA-2021-134565,2021-06-11,2021-06-13,Second Class,1802
CA-2019-154970,2019-01-05,2019-01-10,Standard Class,1803
CA-2020-124793,2020-03-14,2020-03-16,First Class,1804
CA-2021-129357,2021-05-14,2021-05-19,Standard Class,1805
US-2021-135230,2021-09-01,2021-09-07,Standard Class,1806
CA-2020-123526,2020-12-24,2020-12-25,First Class,1807
CA-2021-122490,2021-11-13,2021-11-18,Standard Class,1808
CA-2020-135776,2020-12-23,2020-12-30,Standard Class,1809
CA-2021-143651,2021-03-25,2021-03-30,Standard Class,1810
CA-2018-156587,2018-03-07,2018-03-08,First Class,1811
CA-2020-151323,2020-10-23,2020-10-28,Standard Class,1812
CA-2018-111192,2018-07-30,2018-08-05,Standard Class,1813
CA-2021-147452,2021-09-30,2021-10-03,First Class,1814
CA-2021-158071,2021-06-10,2021-06-15,Standard Class,1815
CA-2021-134152,2021-05-27,2021-05-31,Standard Class,1816
CA-2021-132262,2021-09-21,2021-09-23,First Class,1817
CA-2020-142405,2020-06-11,2020-06-15,Standard Class,1818
CA-2019-117772,2019-09-10,2019-09-12,Second Class,1819
CA-2020-103107,2020-07-04,2020-07-04,Same Day,1820
CA-2021-107986,2021-12-13,2021-12-13,Same Day,1821
CA-2018-103660,2018-08-25,2018-08-30,Standard Class,1821
CA-2021-119809,2021-08-18,2021-08-25,Standard Class,1822
CA-2021-139080,2021-01-23,2021-01-28,Standard Class,1823
US-2021-107888,2021-11-16,2021-11-19,First Class,1824
CA-2020-128811,2020-09-12,2020-09-16,Standard Class,1825
CA-2020-140249,2020-09-27,2020-10-03,Standard Class,1826
US-2021-115301,2021-07-29,2021-08-02,Standard Class,1827
CA-2018-143168,2018-10-18,2018-10-23,Second Class,1828
CA-2021-118122,2021-11-17,2021-11-24,Standard Class,1829
CA-2020-110009,2020-09-08,2020-09-13,Standard Class,1830
US-2020-166660,2020-01-30,2020-02-01,Second Class,1831
CA-2021-104850,2021-06-13,2021-06-19,Standard Class,1832
CA-2021-134418,2021-09-15,2021-09-20,Standard Class,1833
CA-2019-149083,2019-09-25,2019-09-30,Standard Class,1834
CA-2019-142993,2019-10-12,2019-10-17,Standard Class,1835
CA-2018-101392,2018-12-07,2018-12-13,Standard Class,1836
CA-2021-152310,2021-08-12,2021-08-19,Standard Class,1837
US-2021-168802,2021-11-03,2021-11-07,Standard Class,1838
CA-2018-142769,2018-09-13,2018-09-13,Same Day,1839
CA-2019-143616,2019-09-27,2019-09-29,Second Class,1840
CA-2021-128041,2021-09-01,2021-09-01,Same Day,1841
CA-2019-128993,2019-09-12,2019-09-17,Second Class,1842
CA-2020-132304,2020-06-14,2020-06-18,Standard Class,1843
CA-2021-111388,2021-09-02,2021-09-02,Same Day,1844
CA-2021-111759,2021-07-08,2021-07-12,Standard Class,1845
CA-2018-104563,2018-03-07,2018-03-12,Standard Class,1846
CA-2018-121762,2018-02-14,2018-02-18,Standard Class,1847
CA-2019-164301,2019-03-26,2019-03-30,Standard Class,1848
CA-2019-145415,2019-04-12,2019-04-17,Second Class,1849
CA-2019-118948,2019-05-28,2019-06-03,Standard Class,1850
CA-2021-142636,2021-11-03,2021-11-07,Standard Class,1851
CA-2019-130736,2019-12-07,2019-12-09,First Class,1852
CA-2021-156951,2021-10-01,2021-10-08,Standard Class,1853
CA-2018-153150,2018-07-01,2018-07-06,Second Class,1854
CA-2018-133424,2018-03-30,2018-04-04,Standard Class,1854
CA-2019-120880,2019-05-29,2019-06-03,Standard Class,1855
CA-2021-132521,2021-09-23,2021-09-25,Second Class,1856
CA-2018-127012,2018-08-11,2018-08-15,Standard Class,1857
US-2020-153129,2020-12-26,2020-12-30,Standard Class,1858
CA-2018-111059,2018-02-03,2018-02-06,Second Class,1859
CA-2019-132101,2019-03-19,2019-03-25,Standard Class,1860
US-2021-132444,2021-11-18,2021-11-21,First Class,1861
CA-2019-164833,2019-06-04,2019-06-04,Same Day,1862
US-2021-101539,2021-03-16,2021-03-18,Second Class,1863
CA-2020-129693,2020-11-26,2020-12-02,Standard Class,1864
CA-2021-155460,2021-04-13,2021-04-15,First Class,1865
CA-2020-128412,2020-12-10,2020-12-17,Standard Class,1866
CA-2019-102036,2019-09-21,2019-09-27,Standard Class,1867
CA-2021-147956,2021-12-24,2021-12-31,Standard Class,1868
CA-2021-126067,2021-08-28,2021-09-03,Standard Class,1869
CA-2019-103723,2019-12-01,2019-12-06,Standard Class,1870
CA-2021-104801,2021-02-13,2021-02-19,Standard Class,1871
CA-2021-164049,2021-11-02,2021-11-06,Standard Class,1872
US-2020-169040,2020-12-06,2020-12-12,Standard Class,1873
CA-2018-137351,2018-09-30,2018-10-04,Standard Class,1874
CA-2020-150350,2020-08-23,2020-08-30,Standard Class,1875
CA-2021-131828,2021-02-11,2021-02-13,Second Class,1876
US-2019-138716,2019-09-17,2019-09-20,First Class,1876
CA-2020-155474,2020-07-08,2020-07-14,Standard Class,1877
US-2020-157308,2020-08-17,2020-08-21,Standard Class,1878
CA-2021-168109,2021-07-03,2021-07-03,Same Day,1879
CA-2021-101308,2021-10-02,2021-10-07,Standard Class,1880
CA-2021-147144,2021-03-26,2021-03-28,First Class,1881
CA-2019-142692,2019-10-23,2019-10-28,Standard Class,1882
CA-2021-151358,2021-08-18,2021-08-22,Standard Class,1883
CA-2018-162278,2018-10-26,2018-10-30,Second Class,1884
CA-2020-160479,2020-09-15,2020-09-20,Standard Class,1884
US-2020-128678,2020-09-15,2020-09-20,Standard Class,1885
CA-2019-147501,2019-08-02,2019-08-06,Standard Class,1886
CA-2019-161830,2019-09-24,2019-09-26,Second Class,1887
US-2021-110989,2021-11-03,2021-11-05,Second Class,1888
CA-2019-169278,2019-05-21,2019-05-25,Standard Class,1889
CA-2021-163874,2021-11-10,2021-11-12,Second Class,1890
CA-2021-121027,2021-08-18,2021-08-22,Standard Class,1891
CA-2021-120719,2021-03-23,2021-03-26,First Class,1892
CA-2020-146318,2020-01-22,2020-01-27,Standard Class,1893
CA-2019-131072,2019-11-05,2019-11-05,Same Day,1894
US-2021-142188,2021-09-11,2021-09-11,Same Day,1895
CA-2019-112305,2019-11-20,2019-11-25,Standard Class,1896
US-2020-139087,2020-07-17,2020-07-22,Second Class,1897
CA-2020-161543,2020-05-10,2020-05-16,Standard Class,1898
CA-2020-169887,2020-10-22,2020-10-22,Same Day,1899
CA-2018-144414,2018-06-17,2018-06-21,Standard Class,1900
CA-2019-162544,2019-12-16,2019-12-19,First Class,1901
CA-2019-137113,2019-12-01,2019-12-05,Second Class,1902
CA-2020-125094,2020-11-05,2020-11-09,Standard Class,1903
CA-2020-167416,2020-05-12,2020-05-17,Standard Class,1904
CA-2021-166926,2021-12-01,2021-12-08,Standard Class,1905
CA-2018-165568,2018-02-15,2018-02-19,Standard Class,1906
CA-2019-138485,2019-02-27,2019-03-01,Second Class,1907
US-2020-106313,2020-08-22,2020-08-26,Standard Class,1908
US-2018-148194,2018-05-04,2018-05-07,First Class,1909
CA-2021-107174,2021-11-06,2021-11-13,Standard Class,1910
CA-2021-157273,2021-01-30,2021-02-02,First Class,1911
CA-2020-113726,2020-11-24,2020-12-01,Standard Class,1912
CA-2021-118199,2021-05-09,2021-05-11,First Class,1913
CA-2018-108861,2018-05-28,2018-06-01,Standard Class,1914
CA-2021-151281,2021-04-27,2021-05-02,Standard Class,1915
CA-2021-116988,2021-06-27,2021-06-29,Second Class,1916
CA-2021-101805,2021-12-01,2021-12-06,Standard Class,1917
CA-2021-141747,2021-08-03,2021-08-08,Second Class,1918
CA-2020-166772,2020-09-20,2020-09-24,Standard Class,1919
CA-2021-111591,2021-03-21,2021-03-25,Standard Class,1920
CA-2020-149671,2020-06-05,2020-06-09,Standard Class,1921
CA-2018-124702,2018-11-18,2018-11-25,Standard Class,1922
CA-2018-104269,2018-03-01,2018-03-06,Second Class,1923
CA-2020-113817,2020-11-07,2020-11-11,Standard Class,1924
CA-2019-109638,2019-12-15,2019-12-22,Standard Class,1925
CA-2020-169166,2020-05-09,2020-05-14,Standard Class,1926
CA-2021-153787,2021-05-19,2021-05-23,Standard Class,1927
CA-2021-131954,2021-01-21,2021-01-25,Standard Class,1928
CA-2019-125416,2019-11-02,2019-11-02,Same Day,1929
US-2020-108098,2020-10-14,2020-10-18,Standard Class,1930
CA-2021-107293,2021-09-05,2021-09-06,First Class,1931
CA-2018-127586,2018-09-26,2018-09-30,Standard Class,1931
CA-2019-111829,2019-03-19,2019-03-20,First Class,1932
CA-2021-127285,2021-10-30,2021-11-06,Standard Class,1933
CA-2018-135657,2018-06-03,2018-06-07,Second Class,1934
US-2021-113852,2021-07-29,2021-08-02,Standard Class,1935
CA-2021-137470,2021-09-17,2021-09-17,Same Day,1936
CA-2021-142622,2021-10-30,2021-11-02,First Class,1937
CA-2021-115154,2021-01-08,2021-01-11,First Class,1938
CA-2021-165491,2021-03-20,2021-03-24,Standard Class,1939
CA-2019-142419,2019-07-11,2019-07-13,Second Class,1940
CA-2020-138079,2020-01-22,2020-01-28,Standard Class,1941
US-2018-141257,2018-06-08,2018-06-14,Standard Class,1942
CA-2019-148635,2019-07-25,2019-07-27,Second Class,1943
CA-2021-143665,2021-04-26,2021-05-01,Standard Class,1944
CA-2018-131310,2018-07-12,2018-07-18,Standard Class,1945
CA-2019-151680,2019-11-19,2019-11-21,Second Class,1946
CA-2021-119564,2021-12-15,2021-12-20,Standard Class,1947
CA-2018-116834,2018-10-11,2018-10-16,Standard Class,1948
US-2021-124821,2021-06-25,2021-06-29,Second Class,1949
CA-2021-138464,2021-07-08,2021-07-12,Standard Class,1950
CA-2020-116547,2020-01-10,2020-01-17,Standard Class,1951
CA-2021-143126,2021-12-03,2021-12-07,Second Class,1952
CA-2021-164364,2021-11-12,2021-11-16,Standard Class,1953
CA-2018-102085,2018-10-04,2018-10-09,Standard Class,1954
CA-2018-169803,2018-04-06,2018-04-12,Standard Class,1955
CA-2020-110730,2020-09-23,2020-09-26,Second Class,1956
CA-2021-121489,2021-08-21,2021-08-25,Second Class,1956
CA-2018-126683,2018-09-29,2018-10-01,Second Class,1957
CA-2018-135993,2018-05-28,2018-06-02,Standard Class,1958
CA-2019-132948,2019-03-27,2019-04-03,Standard Class,1959
CA-2020-155383,2020-12-17,2020-12-22,Standard Class,1960
CA-2021-136007,2021-02-23,2021-03-02,Standard Class,1961
CA-2019-162607,2019-05-12,2019-05-18,Standard Class,1962
CA-2020-105081,2020-12-25,2020-12-30,Standard Class,1963
CA-2020-105473,2020-04-16,2020-04-18,Second Class,1964
US-2020-119046,2020-06-02,2020-06-06,Standard Class,1965
CA-2018-132787,2018-09-19,2018-09-23,Standard Class,1966
CA-2018-134726,2018-11-02,2018-11-07,Second Class,1967
CA-2020-151498,2020-04-21,2020-04-24,First Class,1968
CA-2021-133046,2021-07-27,2021-08-01,Second Class,1969
CA-2021-140151,2021-03-23,2021-03-25,First Class,1970
CA-2021-142391,2021-09-24,2021-09-24,Same Day,1971
CA-2020-149916,2020-12-22,2020-12-24,Second Class,1972
CA-2021-148145,2021-03-18,2021-03-23,Standard Class,1973
CA-2020-167983,2020-08-21,2020-08-24,Second Class,1974
CA-2020-159009,2020-09-23,2020-09-27,Standard Class,1975
CA-2019-127824,2019-10-18,2019-10-22,Standard Class,1976
CA-2020-126858,2020-11-19,2020-11-23,Standard Class,1977
CA-2021-156958,2021-12-05,2021-12-06,First Class,1978
CA-2018-128524,2018-11-11,2018-11-13,First Class,1979
CA-2018-111962,2018-09-29,2018-10-04,Standard Class,1980
US-2020-158680,2020-07-01,2020-07-02,First Class,1981
US-2018-135972,2018-09-21,2018-09-23,Second Class,1982
CA-2019-150511,2019-09-18,2019-09-24,Standard Class,1983
US-2018-131982,2018-03-07,2018-03-11,Second Class,1984
CA-2020-166429,2020-09-02,2020-09-08,Standard Class,1985
CA-2020-106278,2020-09-02,2020-09-05,Second Class,1986
CA-2020-127250,2020-11-03,2020-11-07,Standard Class,1987
CA-2020-139808,2020-10-07,2020-10-11,Standard Class,1988
CA-2020-160745,2020-12-11,2020-12-16,Second Class,1989
CA-2020-155488,2020-11-13,2020-11-17,Standard Class,1990
CA-2021-139661,2021-10-30,2021-11-03,Standard Class,1991
CA-2018-151995,2018-10-13,2018-10-15,First Class,1992
CA-2021-130631,2021-12-29,2022-01-02,Standard Class,1993
CA-2020-148516,2020-08-07,2020-08-11,Standard Class,1994
CA-2020-165918,2020-09-10,2020-09-14,Standard Class,1995
US-2021-130687,2021-09-07,2021-09-10,First Class,1996
CA-2021-118437,2021-06-17,2021-06-21,Second Class,1997
CA-2019-122826,2019-06-23,2019-06-25,Second Class,1998
CA-2018-135608,2018-12-08,2018-12-10,Second Class,1999
CA-2019-111507,2019-02-06,2019-02-13,Standard Class,2000
CA-2021-131212,2021-12-05,2021-12-09,Standard Class,2001
CA-2020-165561,2020-11-24,2020-11-28,Standard Class,2002
CA-2018-138513,2018-05-23,2018-05-27,Standard Class,2003
CA-2019-148964,2019-05-26,2019-05-31,Standard Class,2004
CA-2021-108560,2021-07-08,2021-07-15,Standard Class,2005
CA-2018-159709,2018-05-10,2018-05-15,Standard Class,2006
CA-2021-119424,2021-06-12,2021-06-14,Second Class,2007
CA-2021-142888,2021-11-21,2021-11-25,Standard Class,2008
CA-2020-127649,2020-10-07,2020-10-09,First Class,2009
CA-2021-154074,2021-08-31,2021-09-02,Second Class,2010
CA-2019-102855,2019-04-05,2019-04-06,Same Day,2011
CA-2021-145506,2021-06-03,2021-06-07,Standard Class,2012
CA-2021-123967,2021-11-01,2021-11-03,Second Class,2013
CA-2021-150420,2021-06-03,2021-06-08,Standard Class,2014
CA-2020-169957,2020-09-26,2020-09-30,Standard Class,2015
CA-2019-145457,2019-03-24,2019-03-27,Second Class,2016
CA-2021-107909,2021-09-01,2021-09-06,Standard Class,2017
US-2020-148957,2020-09-17,2020-09-23,Standard Class,2018
CA-2018-107818,2018-09-08,2018-09-14,Standard Class,2019
US-2021-128447,2021-11-10,2021-11-17,Standard Class,2020
CA-2021-149944,2021-11-12,2021-11-16,Second Class,2021
CA-2020-163937,2020-01-10,2020-01-13,Second Class,2022
CA-2021-110443,2021-11-21,2021-11-25,Standard Class,2023
CA-2021-162880,2021-12-25,2021-12-29,Standard Class,2024
CA-2018-167164,2018-05-13,2018-05-15,Second Class,2025
CA-2019-123568,2019-11-08,2019-11-14,Standard Class,2026
CA-2019-106320,2019-09-25,2019-09-30,Standard Class,2027
CA-2018-104472,2018-06-02,2018-06-07,Standard Class,2028
CA-2019-147788,2019-05-31,2019-06-04,Standard Class,2029
CA-2021-100237,2021-10-15,2021-10-19,Standard Class,2030
CA-2020-106397,2020-07-07,2020-07-13,Standard Class,2031
CA-2019-128167,2019-06-22,2019-06-26,Second Class,2032
CA-2019-120362,2019-09-14,2019-09-19,Standard Class,2033
CA-2020-122322,2020-07-15,2020-07-21,Standard Class,2034
CA-2021-112515,2021-09-17,2021-09-21,Second Class,2035
CA-2018-104829,2018-11-18,2018-11-21,Second Class,2036
CA-2018-126361,2018-08-04,2018-08-09,Second Class,2037
CA-2019-132633,2019-02-03,2019-02-05,Second Class,2038
CA-2020-125738,2020-10-15,2020-10-21,Standard Class,2039
CA-2021-168179,2021-11-02,2021-11-07,Standard Class,2040
CA-2021-165008,2021-09-15,2021-09-17,Second Class,2041
US-2021-100398,2021-08-19,2021-08-23,Standard Class,2042
CA-2018-129574,2018-05-26,2018-05-29,First Class,2043
US-2021-158505,2021-07-21,2021-07-21,Same Day,2044
CA-2018-114510,2018-03-14,2018-03-19,Standard Class,2045
CA-2019-155124,2019-03-15,2019-03-21,Standard Class,2046
CA-2020-139997,2020-07-01,2020-07-03,First Class,2047
CA-2021-151008,2021-09-07,2021-09-08,First Class,2048
CA-2018-159121,2018-07-26,2018-08-01,Standard Class,2049
CA-2018-106376,2018-12-05,2018-12-10,Standard Class,2050
CA-2019-135538,2019-12-24,2019-12-28,Standard Class,2051
CA-2019-129896,2019-06-15,2019-06-20,Standard Class,2052
CA-2021-135937,2021-02-20,2021-02-27,Standard Class,2053
CA-2019-112144,2019-06-28,2019-07-02,Standard Class,2054
US-2021-107272,2021-11-05,2021-11-12,Standard Class,2055
CA-2020-109869,2020-04-22,2020-04-29,Standard Class,2056
CA-2021-102414,2021-05-15,2021-05-18,Second Class,2057
US-2020-122245,2020-09-25,2020-09-30,Standard Class,2058
CA-2021-153822,2021-09-19,2021-09-25,Standard Class,2058
US-2019-160150,2019-07-19,2019-07-20,First Class,2059
CA-2019-120103,2019-12-24,2019-12-29,Standard Class,2060
US-2019-128090,2019-08-16,2019-08-22,Standard Class,2061
US-2018-150532,2018-07-14,2018-07-21,Standard Class,2062
US-2019-110569,2019-05-23,2019-05-30,Standard Class,2063
US-2018-169789,2018-12-30,2019-01-04,Standard Class,2064
US-2021-142573,2021-07-18,2021-07-23,Standard Class,2065
CA-2021-163692,2021-09-07,2021-09-09,First Class,2066
CA-2020-118969,2020-10-02,2020-10-03,First Class,2067
US-2021-139647,2021-05-11,2021-05-13,First Class,2068
CA-2018-124079,2018-12-13,2018-12-17,Standard Class,2069
CA-2018-150329,2018-10-10,2018-10-14,Standard Class,2070
CA-2021-139402,2021-12-09,2021-12-13,Standard Class,2071
CA-2020-109827,2020-12-25,2021-01-01,Standard Class,2072
CA-2020-162110,2020-07-18,2020-07-22,Standard Class,2073
CA-2020-143476,2020-09-11,2020-09-13,First Class,2074
CA-2020-114748,2020-10-09,2020-10-14,Standard Class,2075
CA-2018-161249,2018-08-09,2018-08-13,Standard Class,2076
US-2019-159499,2019-11-21,2019-11-23,Second Class,2077
US-2020-114230,2020-11-27,2020-12-01,Standard Class,2078
