Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID
CA-2018-148761,2018-05-17,2018-05-21,Standard Class,PA-19060
CA-2021-116519,2021-10-13,2021-10-15,First Class,CR-12730
CA-2018-130729,2018-10-24,2018-10-29,Standard Class,AA-10375
CA-2020-124772,2020-12-05,2020-12-06,First Class,JG-15160
CA-2020-115525,2020-07-25,2020-07-29,Standard Class,RR-19525
CA-2021-134845,2021-04-17,2021-04-23,Standard Class,SR-20425
US-2019-138919,2019-09-17,2019-09-21,Standard Class,LS-16975
US-2020-160528,2020-08-23,2020-08-30,Standard Class,MH-18115
CA-2019-123568,2019-11-08,2019-11-14,Standard Class,SC-20095
CA-2021-124674,2021-11-17,2021-11-23,Standard Class,JB-16000
CA-2019-164441,2019-11-08,2019-11-13,Standard Class,AC-10450
CA-2021-169054,2021-04-22,2021-04-26,Standard Class,MO-17800
CA-2018-106719,2018-08-24,2018-08-24,Same Day,RB-19645
CA-2021-116855,2021-12-17,2021-12-21,Standard Class,AI-10855
US-2020-164189,2020-03-24,2020-03-28,Standard Class,DR-12880
CA-2019-168480,2019-09-21,2019-09-27,Standard Class,DM-12955
US-2020-114293,2020-11-21,2020-11-26,Standard Class,JH-16180
CA-2021-134173,2021-09-16,2021-09-21,Standard Class,AB-10060
US-2019-123960,2019-06-11,2019-06-16,Standard Class,BD-11605
CA-2021-101749,2021-10-03,2021-10-08,Standard Class,AS-10045
CA-2021-149559,2021-09-11,2021-09-12,Same Day,KF-16285
CA-2021-125290,2021-11-06,2021-11-10,Second Class,CC-12430
CA-2018-137351,2018-09-30,2018-10-04,Standard Class,DB-13615
CA-2021-121419,2021-04-02,2021-04-04,First Class,TC-21475
US-2021-148054,2021-10-06,2021-10-11,Standard Class,NZ-18565
CA-2020-128517,2020-04-09,2020-04-14,Second Class,SW-20350
US-2019-100377,2019-08-28,2019-09-01,Standard Class,TS-21370
CA-2021-131492,2021-10-19,2021-10-24,Second Class,HH-15010
CA-2020-144554,2020-11-07,2020-11-12,Standard Class,DM-13345
CA-2021-127621,2021-03-03,2021-03-07,Standard Class,RE-19450
CA-2019-145184,2019-11-27,2019-11-29,First Class,JD-16150
CA-2021-106859,2021-03-13,2021-03-18,Second Class,BF-11215
US-2021-120089,2021-11-30,2021-11-30,Same Day,ML-17755
CA-2018-119375,2018-11-17,2018-11-22,Standard Class,YC-21895
CA-2020-125206,2020-01-03,2020-01-05,First Class,LR-16915
CA-2019-126137,2019-10-03,2019-10-08,Standard Class,BS-11755
CA-2018-143903,2018-07-20,2018-07-24,Standard Class,KM-16375
CA-2018-104780,2018-05-21,2018-05-25,Standard Class,BT-11530
CA-2021-101182,2021-09-04,2021-09-05,First Class,KB-16405
US-2021-132297,2021-05-27,2021-06-02,Standard Class,DW-13480
CA-2018-100328,2018-01-28,2018-02-03,Standard Class,JC-15340
CA-2021-118773,2021-02-09,2021-02-14,Standard Class,TP-21415
US-2021-159205,2021-03-31,2021-04-02,Second Class,DB-12910
CA-2020-112123,2020-03-03,2020-03-08,Standard Class,BH-11710
CA-2019-114468,2019-08-23,2019-08-23,Same Day,TD-20995
CA-2021-135692,2021-04-27,2021-05-01,Standard Class,CV-12805
CA-2021-131233,2021-04-14,2021-04-19,Standard Class,CS-12355
CA-2021-119578,2021-12-22,2021-12-27,Second Class,JG-15310
CA-2020-124562,2020-12-08,2020-12-12,Standard Class,JP-16135
US-2021-140074,2021-03-23,2021-03-29,Standard Class,EC-14050
CA-2020-103037,2020-07-25,2020-07-29,Standard Class,KH-16630
CA-2021-127460,2021-07-10,2021-07-14,Standard Class,FG-14260
CA-2020-121671,2020-07-17,2020-07-22,Standard Class,AA-10480
CA-2020-150350,2020-08-23,2020-08-30,Standard Class,MS-17770
CA-2019-121720,2019-06-11,2019-06-12,First Class,JE-15610
CA-2021-147564,2021-10-02,2021-10-06,Standard Class,BP-11155
CA-2018-136399,2018-12-16,2018-12-17,First Class,CC-12100
CA-2018-107916,2018-08-24,2018-08-26,First Class,JP-15460
CA-2021-164168,2021-11-12,2021-11-18,Standard Class,LS-16975
CA-2019-112557,2019-04-25,2019-04-28,First Class,JL-15850
US-2018-122959,2018-12-12,2018-12-12,Same Day,CY-12745
CA-2021-162572,2021-09-25,2021-09-27,Second Class,RB-19360
US-2020-148110,2020-09-05,2020-09-11,Standard Class,AR-10825
CA-2021-131828,2021-02-11,2021-02-13,Second Class,CS-11845
CA-2018-109218,2018-06-30,2018-07-03,Second Class,AR-10825
CA-2020-120558,2020-06-07,2020-06-10,First Class,RD-19810
US-2018-109036,2018-12-20,2018-12-25,Standard Class,KH-16510
CA-2019-147830,2019-12-15,2019-12-18,First Class,NF-18385
CA-2021-150497,2021-07-20,2021-07-24,Standard Class,SM-20950
CA-2018-128986,2018-08-03,2018-08-05,Second Class,GH-14410
CA-2019-139584,2019-08-24,2019-08-28,Standard Class,EM-13810
US-2020-162677,2020-03-26,2020-03-27,First Class,DB-13210
US-2018-150924,2018-09-12,2018-09-16,Second Class,PT-19090
CA-2018-153969,2018-09-21,2018-09-25,Standard Class,HF-14995
CA-2020-146682,2020-10-29,2020-10-31,First Class,KW-16435
CA-2020-138695,2020-05-28,2020-06-03,Standard Class,KC-16675
CA-2021-107461,2021-12-21,2021-12-26,Second Class,PK-19075
US-2020-133879,2020-03-21,2020-03-28,Standard Class,KT-16465
CA-2021-157483,2021-11-11,2021-11-18,Standard Class,EP-13915
US-2021-132059,2021-09-23,2021-09-29,Standard Class,AP-10915
CA-2021-122280,2021-09-10,2021-09-10,Same Day,SH-20395
CA-2021-105235,2021-12-05,2021-12-11,Standard Class,SM-20950
CA-2021-152912,2021-11-09,2021-11-12,Second Class,BM-11650
CA-2018-123498,2018-11-07,2018-11-09,First Class,TC-20980
CA-2021-159352,2021-03-12,2021-03-17,Standard Class,KB-16585
US-2021-146416,2021-10-20,2021-10-22,Second Class,JE-16165
US-2019-163783,2019-12-27,2020-01-01,Standard Class,DR-12940
CA-2021-123981,2021-10-02,2021-10-08,Standard Class,RW-19630
CA-2021-158953,2021-06-04,2021-06-08,Standard Class,ML-18040
CA-2018-165428,2018-09-01,2018-09-04,First Class,JL-15130
CA-2020-169026,2020-08-08,2020-08-13,Standard Class,CM-12655
CA-2021-109750,2021-07-22,2021-07-28,Standard Class,FH-14365
CA-2019-149384,2019-07-10,2019-07-10,Same Day,EH-13945
CA-2018-131527,2018-12-01,2018-12-07,Standard Class,TB-21280
CA-2021-164000,2021-12-18,2021-12-22,Standard Class,AH-10030
CA-2018-164224,2018-05-18,2018-05-20,Second Class,TT-21070
CA-2018-158372,2018-11-10,2018-11-16,Standard Class,RD-19900
CA-2020-108882,2020-01-09,2020-01-15,Standard Class,LA-16780
US-2021-108245,2021-09-22,2021-09-27,Standard Class,SH-19975
CA-2018-142314,2018-12-23,2018-12-28,Standard Class,SF-20200
CA-2020-132409,2020-05-26,2020-06-01,Standard Class,TH-21235
CA-2021-150189,2021-07-08,2021-07-10,First Class,VG-21790
CA-2018-114433,2018-05-13,2018-05-17,Standard Class,NP-18325
CA-2021-104640,2021-11-10,2021-11-16,Standard Class,FH-14275
US-2019-137008,2019-10-02,2019-10-08,Standard Class,JP-15460
CA-2018-108189,2018-10-02,2018-10-05,First Class,ES-14080
CA-2018-154641,2018-08-11,2018-08-16,Standard Class,KL-16645
CA-2021-131625,2021-09-01,2021-09-05,Second Class,BN-11515
US-2021-156356,2021-04-16,2021-04-22,Standard Class,ND-18370
CA-2020-138933,2020-04-24,2020-04-27,First Class,JL-15130
CA-2020-140746,2020-01-15,2020-01-15,Same Day,RC-19825
CA-2020-146836,2020-05-02,2020-05-02,Same Day,CC-12475
US-2020-127971,2020-11-20,2020-11-27,Standard Class,DW-13195
US-2020-140809,2020-02-01,2020-02-03,First Class,CK-12760
CA-2021-114524,2021-03-31,2021-04-05,Second Class,EG-13900
CA-2021-113355,2021-12-01,2021-12-05,Standard Class,SJ-20215
US-2021-140907,2021-12-10,2021-12-12,Second Class,BP-11185
CA-2020-159730,2020-09-17,2020-09-21,Standard Class,SJ-20125
CA-2020-157868,2020-12-23,2020-12-29,Standard Class,MC-17590
CA-2021-110373,2021-10-27,2021-10-30,Second Class,MA-17560
CA-2020-155474,2020-07-08,2020-07-14,Standard Class,CC-12220
CA-2019-155453,2019-08-09,2019-08-14,Standard Class,RA-19885
US-2020-161844,2020-12-09,2020-12-14,Second Class,DK-12835
US-2020-162103,2020-11-13,2020-11-17,Standard Class,LB-16795
CA-2018-151554,2018-11-14,2018-11-15,First Class,CM-11815
CA-2018-140662,2018-11-17,2018-11-19,First Class,TS-21205
CA-2020-122518,2020-03-04,2020-03-08,Second Class,RF-19345
US-2018-126571,2018-10-11,2018-10-15,Standard Class,JF-15565
CA-2018-143840,2018-05-22,2018-05-29,Standard Class,EH-14185
CA-2018-115980,2018-07-15,2018-07-19,Standard Class,VW-21775
CA-2019-155145,2019-12-27,2019-12-29,Second Class,KN-16450
CA-2019-146038,2019-02-09,2019-02-16,Standard Class,SJ-20215
CA-2021-133865,2021-05-08,2021-05-12,Standard Class,PS-19045
CA-2021-116358,2021-11-02,2021-11-06,Standard Class,KM-16225
CA-2018-102988,2018-04-05,2018-04-09,Second Class,GM-14695
US-2018-117170,2018-09-17,2018-09-24,Standard Class,KT-16465
CA-2018-159478,2018-09-30,2018-10-06,Standard Class,MH-17785
CA-2018-103702,2018-09-12,2018-09-17,Standard Class,AF-10885
CA-2021-150525,2021-02-20,2021-02-25,Standard Class,JP-16135
CA-2019-157770,2019-12-13,2019-12-15,First Class,RD-19585
CA-2020-167290,2020-10-30,2020-11-04,Standard Class,JF-15295
CA-2018-106264,2018-12-26,2018-12-30,Standard Class,CK-12595
CA-2018-138023,2018-08-15,2018-08-18,First Class,KH-16510
CA-2021-113418,2021-10-01,2021-10-03,First Class,CM-12655
US-2019-110569,2019-05-23,2019-05-30,Standard Class,EB-13870
CA-2021-136308,2021-11-16,2021-11-16,Same Day,MW-18235
US-2018-159926,2018-11-18,2018-11-22,Standard Class,CS-11950
CA-2018-104738,2018-12-30,2019-01-01,Second Class,SP-20620
CA-2019-144386,2019-11-05,2019-11-11,Standard Class,GT-14635
CA-2020-162747,2020-03-20,2020-03-25,Second Class,AH-10030
US-2018-133130,2018-09-27,2018-10-01,Standard Class,TH-21100
CA-2021-169978,2021-12-24,2021-12-28,Standard Class,HG-15025
CA-2021-161739,2021-11-10,2021-11-15,Second Class,EB-13750
CA-2019-165057,2019-09-11,2019-09-15,Standard Class,SC-20725
CA-2018-134551,2018-12-20,2018-12-25,Standard Class,TS-21505
CA-2019-120810,2019-07-23,2019-07-27,Standard Class,TH-21550
CA-2018-165309,2018-11-11,2018-11-15,Standard Class,KD-16270
CA-2021-122595,2021-12-14,2021-12-20,Standard Class,GM-14455
US-2021-109253,2021-08-21,2021-08-22,First Class,PR-18880
CA-2020-145982,2020-08-27,2020-09-01,Second Class,TB-21055
CA-2019-112014,2019-08-13,2019-08-20,Standard Class,ON-18715
CA-2021-154732,2021-11-05,2021-11-07,First Class,AH-10195
US-2020-157308,2020-08-17,2020-08-21,Standard Class,NM-18520
CA-2020-147536,2020-12-26,2020-12-31,Standard Class,AR-10510
US-2018-134733,2018-09-23,2018-09-28,Standard Class,BM-11650
US-2018-150434,2018-07-19,2018-07-24,Standard Class,CA-12310
CA-2021-100335,2021-09-07,2021-09-13,Standard Class,NF-18595
CA-2020-139234,2020-05-06,2020-05-10,Standard Class,AF-10870
US-2019-142020,2019-06-04,2019-06-08,Second Class,TC-21535
CA-2019-139962,2019-12-13,2019-12-20,Standard Class,Dp-13240
CA-2020-130050,2020-07-16,2020-07-18,Second Class,MC-17425
CA-2018-115161,2018-01-31,2018-02-02,First Class,LC-17050
CA-2018-165379,2018-07-09,2018-07-15,Standard Class,BM-11650
CA-2019-115511,2019-11-21,2019-11-25,Standard Class,NW-18400
CA-2021-123778,2021-09-23,2021-09-30,Standard Class,BS-11755
CA-2019-161718,2019-12-04,2019-12-10,Standard Class,SO-20335
CA-2021-142867,2021-03-17,2021-03-21,Standard Class,PO-19180
CA-2021-103156,2021-11-23,2021-11-24,First Class,TD-20995
US-2021-162208,2021-08-27,2021-08-30,First Class,SP-20620
CA-2019-130659,2019-12-04,2019-12-09,Second Class,MS-17365
CA-2021-148404,2021-10-07,2021-10-11,Standard Class,Dp-13240
CA-2021-101077,2021-03-25,2021-03-30,Second Class,DB-13660
CA-2018-166471,2018-08-09,2018-08-13,Standard Class,MG-17650
CA-2018-105340,2018-11-22,2018-11-25,First Class,EH-14185
US-2021-131583,2021-06-10,2021-06-10,Same Day,CL-11890
US-2021-148362,2021-07-01,2021-07-08,Standard Class,KF-16285
CA-2018-102274,2018-11-21,2018-11-26,Standard Class,DH-13075
CA-2019-129700,2019-05-04,2019-05-05,First Class,LA-16780
CA-2021-168739,2021-05-29,2021-06-05,Standard Class,HZ-14950
CA-2019-152527,2019-10-17,2019-10-17,Same Day,CM-12190
US-2018-150119,2018-04-23,2018-04-27,Standard Class,LB-16795
US-2021-150847,2021-04-30,2021-05-06,Standard Class,JF-15490
CA-2020-100244,2020-09-20,2020-09-24,Standard Class,GM-14695
CA-2020-116540,2020-09-02,2020-09-02,Same Day,SS-20590
CA-2019-151841,2019-04-27,2019-05-02,Standard Class,TC-21475
CA-2019-150791,2019-09-06,2019-09-13,Standard Class,CC-12430
CA-2020-134803,2020-05-28,2020-06-03,Standard Class,CL-12565
CA-2019-153381,2019-09-24,2019-09-28,Standard Class,DE-13255
US-2021-111024,2021-07-03,2021-07-06,Second Class,SZ-20035
CA-2021-148264,2021-12-08,2021-12-09,First Class,LF-17185
CA-2021-131212,2021-12-05,2021-12-09,Standard Class,AB-10165
US-2019-100531,2019-09-27,2019-09-29,First Class,NM-18520
CA-2021-152583,2021-10-30,2021-10-30,Same Day,RA-19945
CA-2019-144099,2019-11-29,2019-11-30,Same Day,PO-19195
CA-2018-158337,2018-03-11,2018-03-14,Second Class,KA-16525
CA-2021-168858,2021-11-19,2021-11-23,Standard Class,JD-16150
CA-2020-116344,2020-07-29,2020-08-02,Standard Class,JO-15145
CA-2019-131779,2019-06-12,2019-06-17,Standard Class,LE-16810
CA-2020-158869,2020-08-06,2020-08-07,First Class,AH-10690
CA-2021-102554,2021-06-11,2021-06-15,Standard Class,KN-16705
CA-2020-162614,2020-10-07,2020-10-13,Standard Class,TB-21250
CA-2018-168592,2018-09-08,2018-09-14,Standard Class,DP-13390
CA-2018-157609,2018-03-16,2018-03-21,Second Class,KN-16705
CA-2019-153325,2019-03-01,2019-03-02,Second Class,ST-20530
CA-2019-153626,2019-07-09,2019-07-14,Standard Class,EB-13870
CA-2020-166485,2020-02-20,2020-02-27,Standard Class,AH-10210
CA-2021-136448,2021-09-16,2021-09-18,First Class,AS-10090
CA-2021-114258,2021-11-05,2021-11-10,Second Class,EM-13825
CA-2019-152611,2019-02-20,2019-02-23,Second Class,KA-16525
CA-2020-165470,2020-11-25,2020-11-30,Standard Class,HJ-14875
CA-2021-128699,2021-12-03,2021-12-05,Second Class,ND-18370
US-2019-147242,2019-09-10,2019-09-14,Standard Class,EH-13765
CA-2020-146143,2020-12-14,2020-12-19,Standard Class,MC-17845
CA-2019-100888,2019-04-06,2019-04-10,Standard Class,MH-17455
US-2020-150035,2020-12-01,2020-12-05,Standard Class,CL-11890
CA-2021-122644,2021-11-12,2021-11-17,Standard Class,SF-20965
CA-2021-111815,2021-03-03,2021-03-10,Standard Class,EP-13915
CA-2020-144911,2020-11-27,2020-11-30,First Class,RW-19630
CA-2018-143385,2018-08-31,2018-09-05,Standard Class,SJ-20500
CA-2020-131289,2020-12-08,2020-12-14,Standard Class,SP-20620
CA-2018-124023,2018-04-07,2018-04-10,First Class,PJ-19015
CA-2018-124688,2018-08-27,2018-08-29,First Class,CC-12610
CA-2020-151169,2020-10-21,2020-10-26,Standard Class,MY-18295
US-2020-134761,2020-11-30,2020-11-30,Same Day,DB-13210
CA-2021-120705,2021-09-05,2021-09-11,Standard Class,MG-17875
CA-2019-157322,2019-07-02,2019-07-06,Standard Class,RH-19600
CA-2021-142034,2021-09-24,2021-09-28,Standard Class,KB-16240
CA-2020-107328,2020-08-08,2020-08-15,Standard Class,CA-12055
CA-2020-108616,2020-09-29,2020-10-03,Standard Class,JK-15730
CA-2021-125115,2021-04-10,2021-04-10,Same Day,RD-19930
CA-2020-150945,2020-12-18,2020-12-20,Second Class,JK-16120
CA-2018-166863,2018-06-20,2018-06-24,Standard Class,SC-20020
CA-2021-140326,2021-09-04,2021-09-06,First Class,HW-14935
CA-2020-168536,2020-12-20,2020-12-24,Standard Class,SC-20800
US-2020-113649,2020-08-09,2020-08-12,First Class,HA-14920
CA-2019-124975,2019-06-22,2019-06-25,First Class,MG-17875
CA-2019-168767,2019-04-10,2019-04-15,Standard Class,DM-12955
CA-2020-114482,2020-11-21,2020-11-25,Second Class,DM-13345
CA-2020-137673,2020-09-05,2020-09-10,Standard Class,ML-17395
CA-2020-132731,2020-11-24,2020-11-28,Standard Class,GA-14515
CA-2021-148922,2021-12-10,2021-12-15,Second Class,SU-20665
CA-2020-130680,2020-06-24,2020-06-29,Standard Class,BD-11320
CA-2019-141145,2019-09-17,2019-09-23,Standard Class,DB-13405
US-2020-152835,2020-05-19,2020-05-23,Standard Class,RP-19855
CA-2020-155565,2020-05-28,2020-05-28,Same Day,EH-13765
CA-2018-110849,2018-04-18,2018-04-23,Standard Class,JL-15835
CA-2020-145842,2020-06-17,2020-06-20,Second Class,FM-14380
CA-2018-158771,2018-05-09,2018-05-09,Same Day,SB-20290
CA-2020-157511,2020-09-18,2020-09-20,First Class,SV-20365
CA-2021-121216,2021-12-23,2021-12-25,Second Class,MM-17920
CA-2021-155292,2021-10-30,2021-11-01,First Class,RD-19810
CA-2020-152555,2020-03-29,2020-04-02,Second Class,ME-17320
CA-2021-107832,2021-11-23,2021-11-26,Second Class,FH-14275
CA-2018-120838,2018-03-23,2018-03-26,Second Class,PO-18865
CA-2021-118542,2021-12-01,2021-12-05,Standard Class,CC-12550
CA-2021-152737,2021-11-07,2021-11-12,Standard Class,TS-21505
CA-2021-109757,2021-09-04,2021-09-09,Second Class,MD-17350
CA-2020-130029,2020-07-03,2020-07-06,First Class,GT-14755
CA-2021-103877,2021-09-07,2021-09-14,Standard Class,RD-19660
CA-2020-137176,2020-09-09,2020-09-14,Second Class,DB-12910
CA-2021-168109,2021-07-03,2021-07-03,Same Day,JK-15640
US-2021-126081,2021-06-29,2021-07-04,Standard Class,FC-14335
CA-2021-117023,2021-08-07,2021-08-12,Standard Class,JW-15955
CA-2019-143532,2019-03-19,2019-03-24,Standard Class,DC-12850
CA-2020-103163,2020-06-07,2020-06-11,Standard Class,FM-14290
CA-2020-104157,2020-07-25,2020-07-29,Standard Class,MT-17815
CA-2021-117807,2021-10-01,2021-10-07,Standard Class,DK-13090
CA-2019-121650,2019-12-10,2019-12-16,Standard Class,KD-16495
CA-2021-161823,2021-09-03,2021-09-08,Standard Class,AG-10300
CA-2021-121839,2021-09-24,2021-09-28,Standard Class,MH-18115
CA-2021-158729,2021-12-19,2021-12-21,First Class,AC-10450
CA-2021-146535,2021-11-24,2021-11-30,Standard Class,FM-14290
CA-2018-154186,2018-12-13,2018-12-15,Second Class,RA-19285
CA-2020-108434,2020-12-05,2020-12-07,Second Class,JG-15160
CA-2020-164154,2020-09-11,2020-09-17,Standard Class,NZ-18565
CA-2021-148012,2021-12-09,2021-12-15,Standard Class,KM-16225
CA-2018-102869,2018-09-09,2018-09-14,Second Class,LC-17140
CA-2021-138310,2021-06-26,2021-06-30,Standard Class,NP-18700
CA-2018-159835,2018-11-17,2018-11-24,Standard Class,RB-19330
CA-2021-112956,2021-08-21,2021-08-27,Standard Class,TH-21550
CA-2020-119683,2020-03-12,2020-03-16,Second Class,CK-12595
CA-2018-140228,2018-04-28,2018-05-03,Standard Class,GB-14530
US-2020-131674,2020-11-29,2020-12-01,Second Class,NC-18535
CA-2019-110093,2019-12-03,2019-12-08,Standard Class,AB-10255
CA-2021-112529,2021-11-19,2021-11-21,First Class,SC-20770
CA-2020-154536,2020-09-05,2020-09-09,Standard Class,JC-15340
CA-2021-141929,2021-09-04,2021-09-08,Standard Class,RA-19285
CA-2020-109743,2020-09-22,2020-09-29,Standard Class,SH-19975
CA-2018-159184,2018-09-14,2018-09-19,Standard Class,JC-15775
CA-2021-113530,2021-05-19,2021-05-21,Second Class,BC-11125
CA-2018-169726,2018-08-09,2018-08-13,Standard Class,JH-15985
CA-2021-155957,2021-11-26,2021-11-30,Standard Class,CC-12610
CA-2021-132178,2021-05-03,2021-05-08,Second Class,DB-12970
CA-2020-145177,2020-11-10,2020-11-14,Standard Class,PP-18955
CA-2018-156594,2018-12-20,2018-12-23,Second Class,MC-17845
CA-2018-146528,2018-07-25,2018-07-27,Second Class,VF-21715
CA-2019-168459,2019-11-22,2019-11-27,Standard Class,MC-17275
CA-2021-109960,2021-12-09,2021-12-11,Second Class,DB-13210
CA-2021-133004,2021-08-31,2021-09-05,Standard Class,AJ-10945
CA-2021-168102,2021-04-24,2021-04-30,Standard Class,CP-12340
CA-2021-158036,2021-09-08,2021-09-14,Standard Class,DB-13555
CA-2019-128083,2019-03-12,2019-03-17,Standard Class,EB-13750
CA-2020-161676,2020-07-18,2020-07-23,Standard Class,JP-15460
CA-2020-155005,2020-06-13,2020-06-15,Second Class,SC-20050
US-2021-129777,2021-07-03,2021-07-09,Standard Class,FM-14290
CA-2018-129364,2018-12-08,2018-12-13,Standard Class,TB-21250
CA-2020-104969,2020-04-08,2020-04-14,Standard Class,EH-14125
CA-2021-154109,2021-11-06,2021-11-11,Standard Class,ML-17410
CA-2019-156440,2019-12-05,2019-12-09,Standard Class,MH-17620
CA-2019-132626,2019-07-09,2019-07-14,Standard Class,BT-11680
CA-2020-102792,2020-12-13,2020-12-19,Standard Class,JC-15340
CA-2020-108567,2020-05-20,2020-05-24,Standard Class,DB-13210
CA-2021-140760,2021-06-02,2021-06-05,Second Class,DO-13435
US-2019-131359,2019-10-30,2019-11-02,Second Class,FA-14230
CA-2020-142097,2020-10-15,2020-10-20,Standard Class,QJ-19255
CA-2019-151680,2019-11-19,2019-11-21,Second Class,TC-21475
CA-2018-140039,2018-09-13,2018-09-17,Standard Class,ON-18715
CA-2021-160416,2021-11-13,2021-11-18,Second Class,AD-10180
CA-2021-169411,2021-12-24,2021-12-29,Standard Class,AC-10615
CA-2020-126543,2020-01-09,2020-01-13,Second Class,MF-17665
CA-2019-104941,2019-06-13,2019-06-19,Standard Class,DH-13075
CA-2021-160087,2021-03-18,2021-03-22,Standard Class,EN-13780
CA-2018-120544,2018-11-23,2018-11-27,Standard Class,SS-20140
CA-2021-113670,2021-10-15,2021-10-17,First Class,RS-19765
CA-2021-166198,2021-04-21,2021-04-24,First Class,JW-15955
CA-2018-135608,2018-12-08,2018-12-10,Second Class,JK-15625
CA-2021-144568,2021-05-29,2021-06-02,Standard Class,JO-15550
CA-2020-142370,2020-09-19,2020-09-23,Standard Class,TP-21130
CA-2020-105900,2020-09-17,2020-09-23,Standard Class,BS-11590
CA-2020-151155,2020-12-20,2020-12-24,Standard Class,AB-10255
CA-2021-144036,2021-11-22,2021-11-26,Standard Class,FO-14305
US-2018-169789,2018-12-30,2019-01-04,Standard Class,MF-17665
CA-2021-127264,2021-04-03,2021-04-05,First Class,SA-20830
CA-2020-151512,2020-12-26,2021-01-02,Standard Class,SH-19975
CA-2020-165169,2020-06-05,2020-06-11,Standard Class,JL-15235
CA-2019-109575,2019-09-18,2019-09-23,Standard Class,KH-16630
